city;metropolitan area;metro;address;state;country;price;size;lon;lat;out_size;ex_size;out_price;ex_price
Itapevi;São Paulo;Sao Paulo;Avenida Portugal, Itapevi;NA;Brazil;43,320000000;2500;-46,9418748;-23,5257758;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rua Aparício Corrêa de Godoy, Polo Industrial;NA;Brazil;44,333333330;1800;-46,9212857;-23,5233480;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Itaqui, Itapevi;NA;Brazil;40,271739130;2208;-46,9428727;-23,5241805;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Avenida Portugal, Itaqui;NA;Brazil;59,280000000;2169;-46,9418748;-23,5257758;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Itaqui, Itapevi;NA;Brazil;52,455778550;2312;-46,9428727;-23,5241805;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Itaqui;NA;Brazil;68,607661970;3195;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Avenida Portugal, Jardim Nova Itapevi;NA;Brazil;59,280000000;2170;-46,9418748;-23,5257758;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Polo Industrial, Itapevi;NA;Brazil;49,047326370;1627;-46,9228511;-23,5262964;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Avenida Portugal, Jardim Nova Itapevi;NA;Brazil;59,280000000;5425;-46,9418748;-23,5257758;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Itaqui;NA;Brazil;50,160000000;1686;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Avenida Portugal, Itapevi;NA;Brazil;43,320000000;2630;-46,9418748;-23,5257758;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel PM Nelson Tranchesi, Itaqui;NA;Brazil;41,054276770;1597;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Avenida Portugal, Jardim Nova Itapevi;NA;Brazil;12,933818180;5280;-46,9418748;-23,5257758;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Itaqui;NA;Brazil;43,322917470;1563;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Itaqui;NA;Brazil;41,042322980;1963;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Avenida Portugal, Itapevi;NA;Brazil;43,320000000;2310;-46,9418748;-23,5257758;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Itaqui, Itapevi;NA;Brazil;77,847780130;946;-46,9428727;-23,5241805;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Avenida Professor Vernon Krieble, Itaqui;NA;Brazil;33,163636360;5500;-46,9397159;-23,5247770;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Avenida Portugal, Itapevi;NA;Brazil;43,320000000;2540;-46,9418748;-23,5257758;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Itapevi, Itapevi;NA;Brazil;43,320000000;2312;-46,9331962;-23,5492651;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Itapevi, Itapevi;NA;Brazil;53,865000000;2400;-46,9331962;-23,5492651;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Avenida Portugal, Itaqui;NA;Brazil;59,275797240;1085;-46,9418748;-23,5257758;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Polo Industrial, Itapevi;NA;Brazil;37,377049180;3050;-46,9228511;-23,5262964;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Itaqui;NA;Brazil;41,014525140;1790;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Itaqui;NA;Brazil;43,316794750;4268;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Estância São Francisco, Itapevi;NA;Brazil;38,760000000;4800;-46,9586528;-23,5331625;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Avenida Portugal, Jardim Nova Itapevi;NA;Brazil;43,321345130;5085;-46,9418748;-23,5257758;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rua Helena Abreu da Silva, Jardim Nova Itapevi;NA;Brazil;25,333333330;1620;-46,9433161;-23,5383027;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Itaqui;NA;Brazil;43,318514660;4605;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Estrada da Capela Velha, Itaqui;NA;Brazil;61,847280000;3500;-46,9631143;-23,4516055;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Avenida Portugal, Itaqui;NA;Brazil;41,125354510;1763;-46,9418748;-23,5257758;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Avenida Portugal, Jardim Nova Itapevi;NA;Brazil;41,043990000;4000;-46,9418748;-23,5257758;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Avenida Portugal, Itaqui;NA;Brazil;58,911242600;1521;-46,9418748;-23,5257758;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Centro;NA;Brazil;54,720000000;2906;-46,9363880;-23,5475231;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Ingahi, Itapevi;NA;Brazil;72,611464970;2512;-46,9489414;-23,5154957;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Itaqui;NA;Brazil;41,032214000;1757;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel PM Nelson Tranchesi, Itaqui;NA;Brazil;41,041160900;1964;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Avenida Portugal, Itaqui;NA;Brazil;43,328214570;2498;-46,9418748;-23,5257758;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Itaqui;NA;Brazil;41,033074120;1646;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel PM Nelson Tranchesi, Itaqui;NA;Brazil;41,055740840;1883;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Itaqui;NA;Brazil;43,321856680;6140;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Avenida Portugal, Itaqui;NA;Brazil;52,440000000;2208;-46,9418748;-23,5257758;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Itaqui;NA;Brazil;45,607105020;3209;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Itaqui, Itapevi;NA;Brazil;43,320000000;2628;-46,9428727;-23,5241805;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Itaqui, Itapevi;NA;Brazil;47,968441810;1521;-46,9428727;-23,5241805;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Recanto Verde dos Lagos, Itapevi;NA;Brazil;34,283797860;1306;-46,9219413;-23,5376380;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Itaqui;NA;Brazil;50,326295590;3126;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel PM Nelson Tranchesi, Itaqui;NA;Brazil;41,040000000;1861;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Itapevi, Itapevi;NA;Brazil;59,469124420;1085;-46,9331962;-23,5492651;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Estância São Francisco, Itapevi;NA;Brazil;44,390184560;2384;-46,9586528;-23,5331625;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Itaqui;NA;Brazil;50,160000000;1668;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Itapevi, Itapevi;NA;Brazil;55,431861800;3126;-46,9331962;-23,5492651;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Jardim Vargem Grande, Itapevi;NA;Brazil;41,040000000;910;-47,0020734;-23,6021286;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Itaqui;NA;Brazil;2,280000000;1677;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Itaqui, Itapevi;NA;Brazil;43,320000000;2542;-46,9428727;-23,5241805;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel PM Nelson Tranchesi, Itaqui;NA;Brazil;41,010548980;1858;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Avenida Portugal, Jardim Nova Itapevi;NA;Brazil;59,280000000;3255;-46,9418748;-23,5257758;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Avenida Portugal, Itaqui;NA;Brazil;43,312827370;2543;-46,9418748;-23,5257758;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Itaqui;NA;Brazil;43,321602810;2845;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Itaqui;NA;Brazil;43,307053630;1585;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Itaqui;NA;Brazil;43,322003510;5690;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Itaqui, Itapevi;NA;Brazil;43,317934780;2208;-46,9428727;-23,5241805;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Itaqui;NA;Brazil;41,034062500;1536;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Estrada da Capela Velha, Jardim Nova Itapevi;NA;Brazil;43,328214570;2498;-46,9631143;-23,4516055;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Avenida Portugal, Itaqui;NA;Brazil;44,723648210;1535;-46,9418748;-23,5257758;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Itaqui, Itapevi;NA;Brazil;48,067463110;1423;-46,9428727;-23,5241805;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Avenida Portugal, Itaqui;NA;Brazil;43,289851240;1210;-46,9418748;-23,5257758;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel PM Nelson Tranchesi, Itaqui;NA;Brazil;41,042322980;1963;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Itaqui;NA;Brazil;43,314062500;1536;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Jardim Vargem Grande, Itapevi;NA;Brazil;41,040000000;1100;-47,0020734;-23,6021286;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Avenida Portugal, Itaqui;NA;Brazil;41,040000000;5265;-46,9418748;-23,5257758;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Avenida Portugal, Itaqui;NA;Brazil;41,040000000;1755;-46,9418748;-23,5257758;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Itaqui;NA;Brazil;43,318514660;3070;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Itaqui;NA;Brazil;43,318256610;6539;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Avenida Portugal, Itaqui;NA;Brazil;43,320000000;1976;-46,9418748;-23,5257758;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Itaqui, Itapevi;NA;Brazil;42,792374100;1668;-46,9428727;-23,5241805;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Itaqui;NA;Brazil;43,346576690;4890;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Itaqui;NA;Brazil;43,307182010;1423;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Estância São Francisco, Itapevi;NA;Brazil;29,640000000;3000;-46,9586528;-23,5331625;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Itaqui;NA;Brazil;41,028536310;1790;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Itaqui, Itapevi;NA;Brazil;43,320000000;2815;-46,9428727;-23,5241805;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Itaqui;NA;Brazil;43,317029320;1535;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Itaqui, Itapevi;NA;Brazil;41,090109890;4550;-46,9428727;-23,5241805;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel PM Nelson Tranchesi, Itaqui;NA;Brazil;41,040000000;4807;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Itapevi;NA;Brazil;41,040000000;1585;-46,9298568;-23,5624144;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Itaqui;NA;Brazil;70,445078200;3261;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel PM Nelson Tranchesi, Itaqui;NA;Brazil;41,064059590;1611;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Avenida Portugal, Itaqui;NA;Brazil;59,294714200;3254;-46,9418748;-23,5257758;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Itaqui;NA;Brazil;44,128429020;1585;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Itaqui;NA;Brazil;43,307202990;3207;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Itaqui;NA;Brazil;43,318514660;1535;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Acesso SP-280, Jardim Nova Itapevi;NA;Brazil;43,316663880;4784;-46,9404166;-23,5185633;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Avenida Portugal, Itaqui;NA;Brazil;41,040000000;1658;-46,9418748;-23,5257758;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel PM Nelson Tranchesi, Itaqui;NA;Brazil;41,056121210;1980;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Itaqui;NA;Brazil;43,313074120;1646;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Jardim Nova Itapevi;NA;Brazil;41,042917470;1563;-46,9357755;-23,5318737;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Avenida Portugal, Itaqui;NA;Brazil;47,888099470;2815;-46,9418748;-23,5257758;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel PM Nelson Tranchesi, Itaqui;NA;Brazil;41,040000000;1900;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Itaqui;NA;Brazil;43,307829180;1686;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Avenida Portugal, Itaqui;NA;Brazil;43,325996060;1521;-46,9418748;-23,5257758;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Itaqui;NA;Brazil;43,308536310;1790;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Avenida Portugal, Itaqui;NA;Brazil;41,040000000;3510;-46,9418748;-23,5257758;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Itaqui, Itapevi;NA;Brazil;36,583460010;1763;-46,9428727;-23,5241805;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Acesso SP-280, Jardim Nova Itapevi;NA;Brazil;45,601427230;3195;-46,9404166;-23,5185633;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Itaqui, Itapevi;NA;Brazil;54,720000000;5000;-46,9428727;-23,5241805;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel PM Nelson Tranchesi, Itaqui;NA;Brazil;41,047967380;1717;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Nova Itapevi, Itapevi;NA;Brazil;35,216240070;4532;-46,9392318;-23,5265216;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Itaqui;NA;Brazil;54,720000000;1534;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Itaqui;NA;Brazil;43,308705880;1615;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Itaqui, Itapevi;NA;Brazil;40,759776540;1790;-46,9428727;-23,5241805;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel PM Nelson Tranchesi, Itaqui;NA;Brazil;41,040751240;3035;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Acesso SP-280, Jardim Nova Itapevi;NA;Brazil;43,317507650;4574;-46,9404166;-23,5185633;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Avenida Portugal, Itaqui;NA;Brazil;52,440000000;1210;-46,9418748;-23,5257758;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Itaqui, Itapevi;NA;Brazil;41,211352470;6307;-46,9428727;-23,5241805;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Itaqui;NA;Brazil;50,160000000;1536;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Avenida Portugal, Itaqui;NA;Brazil;59,303125860;2169;-46,9418748;-23,5257758;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rua Waldemar Petená de Oliveira, Nova Itapevi;NA;Brazil;36,480000000;3750;-46,9453324;-23,5315528;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Avenida Portugal, Itaqui;NA;Brazil;59,330479700;1084;-46,9418748;-23,5257758;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Estrada da Capela Velha, Jardim Nova Itapevi;NA;Brazil;43,320000000;4998;-46,9631143;-23,4516055;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Avenida Portugal, Itaqui;NA;Brazil;43,319543730;4997;-46,9418748;-23,5257758;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Itaqui;NA;Brazil;43,307158950;1598;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Avenida Pedro Roschel Gottsfritz, Itapevi;NA;Brazil;54,635944700;1085;-46,9448022;-23,5538881;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Itaqui;NA;Brazil;43,318006120;2287;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Itaqui;NA;Brazil;43,318585610;1612;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Avenida Portugal, Itaqui;NA;Brazil;52,440000000;1521;-46,9418748;-23,5257758;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Itaqui;NA;Brazil;43,317190390;1623;-46,9361326;-23,5258756;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Jardim Nova Itapevi;NA;Brazil;41,042571910;3546;-46,9357755;-23,5318737;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Acesso SP-280, Jardim Nova Itapevi;NA;Brazil;43,321425450;3199;-46,9404166;-23,5185633;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Acesso SP-280, Jardim Nova Itapevi;NA;Brazil;43,314062500;1536;-46,9404166;-23,5185633;NA;NA;NA;NA
Itapevi;São Paulo;Sao Paulo;Rodovia Coronel-Polícia Militar Nelson Tranchesi, Itaqui;NA;Brazil;75,240000000;900;-46,9361326;-23,5258756;NA;NA;NA;NA
Itaquaquecetuba;São Paulo;Sao Paulo;Rua Cádmio, Parque São Pedro;NA;Brazil;32,441142860;350;-46,3405132;-23,4390993;NA;NA;NA;NA
Itaquaquecetuba;São Paulo;Sao Paulo;Avenida Ítalo Adami, Vila Ursulina;NA;Brazil;19,000000000;480;-46,3493464;-23,5034371;NA;NA;NA;NA
Itaquaquecetuba;São Paulo;Sao Paulo;Chácara Holiday, Itaquaquecetuba;NA;Brazil;28,109589040;730;-46,2935377;-23,4861480;NA;NA;NA;NA
Itaquaquecetuba;São Paulo;Sao Paulo;Jardim Odete, Itaquaquecetuba;NA;Brazil;32,571428570;2800;-46,3306884;-23,4658776;NA;NA;NA;NA
Itaquaquecetuba;São Paulo;Sao Paulo;Estrada de São Bento, Jardim Altos de Itaquá;NA;Brazil;20,117647060;1700;-46,3249022;-23,4635149;NA;NA;NA;NA
Itaquaquecetuba;São Paulo;Sao Paulo;Rua do Cobre, Parque São Pedro;NA;Brazil;25,024390240;820;-46,3366286;-23,4418449;NA;NA;NA;NA
Itaquaquecetuba;São Paulo;Sao Paulo;Vila Virgínia, Itaquaquecetuba;NA;Brazil;32,248939180;1414;-46,3561785;-23,4924999;NA;NA;NA;NA
Itaquaquecetuba;São Paulo;Sao Paulo;Avenida Uberaba, Vila Virgínia;NA;Brazil;33,515329690;2381;-46,3534192;-23,4921045;NA;NA;NA;NA
Itaquaquecetuba;São Paulo;Sao Paulo;Estrada Alberto Hinoto, Campo da Venda;NA;Brazil;45,600000000;2000;-46,3378573;-23,4658317;NA;NA;NA;NA
Itaquaquecetuba;São Paulo;Sao Paulo;Parque São Pedro, Itaquaquecetuba;NA;Brazil;40,714285710;840;-46,3360836;-23,4374812;NA;NA;NA;NA
Itaquaquecetuba;São Paulo;Sao Paulo;Jardim Tropical, Itaquaquecetuba;NA;Brazil;9,579831933;5950;-46,3660676;-23,4538596;NA;NA;NA;NA
Itaquaquecetuba;São Paulo;Sao Paulo;Avenida Industrial, Parque São Pedro;NA;Brazil;33,727810650;1690;-46,3317341;-23,4433185;NA;NA;NA;NA
Itaquaquecetuba;São Paulo;Sao Paulo;Parque São Pedro, Itaquaquecetuba;NA;Brazil;45,600000000;500;-46,3360836;-23,4374812;NA;NA;NA;NA
Itaquaquecetuba;São Paulo;Sao Paulo;Estrada do Corredor, Jardim Luana;NA;Brazil;48,818823530;2040;-46,3438418;-23,4428207;NA;NA;NA;NA
Itaquaquecetuba;São Paulo;Sao Paulo;Vila Virgínia, Itaquaquecetuba;NA;Brazil;35,764705880;2550;-46,3561785;-23,4924999;NA;NA;NA;NA
Itaquaquecetuba;São Paulo;Sao Paulo;Chácara Holiday, Itaquaquecetuba;NA;Brazil;16,416000000;1250;-46,2935377;-23,4861480;NA;NA;NA;NA
Itaquaquecetuba;São Paulo;Sao Paulo;Rancho Grande, Itaquaquecetuba;NA;Brazil;12,419428050;2203;-46,3534721;-23,5023221;NA;NA;NA;NA
Itaquaquecetuba;São Paulo;Sao Paulo;Chácara São Miguel, Itaquaquecetuba;NA;Brazil;28,500000000;6000;-46,3690670;-23,4388685;NA;NA;NA;NA
Itaquaquecetuba;São Paulo;Sao Paulo;Vila Gepina, Itaquaquecetuba;NA;Brazil;38,000000000;600;-46,3606691;-23,4822662;NA;NA;NA;NA
Jandira;São Paulo;Sao Paulo;Jardim Alvorada, Jandira;NA;Brazil;46,174617460;4444;-46,9198183;-23,5198803;NA;NA;NA;NA
Jandira;São Paulo;Sao Paulo;Via de Acesso João de Góes, Jardim Alvorada;NA;Brazil;50,157980960;4517;-46,9126668;-23,5196441;NA;NA;NA;NA
Jandira;São Paulo;Sao Paulo;Jardim Alvorada, Jandira;NA;Brazil;54,720000000;1531;-46,9198183;-23,5198803;NA;NA;NA;NA
Jandira;São Paulo;Sao Paulo;Rua Dom Pedro II, Vila Ouro Verde;NA;Brazil;19,000000000;1200;-46,9100602;-23,5291885;NA;NA;NA;NA
Jandira;São Paulo;Sao Paulo;Via de Acesso João de Góes, Jardim Alvorada;NA;Brazil;50,169087690;2258;-46,9126668;-23,5196441;NA;NA;NA;NA
Jandira;São Paulo;Sao Paulo;Rua Anthero Correia de Godoy Filho, Jardim Alvorada;NA;Brazil;52,440000000;3360;-46,9135309;-23,5266826;NA;NA;NA;NA
Jandira;São Paulo;Sao Paulo;Rua José Albino Pereira, Jardim Alvorada;NA;Brazil;45,600000000;1369;-46,9111352;-23,5251063;NA;NA;NA;NA
Jandira;São Paulo;Sao Paulo;Nucleo Industrial, Jandira;NA;Brazil;45,365351630;2915;-46,8943493;-23,5314745;NA;NA;NA;NA
Jandira;São Paulo;Sao Paulo;Jardim Alvorada, Jandira;NA;Brazil;49,145496540;1299;-46,9198183;-23,5198803;NA;NA;NA;NA
Jandira;São Paulo;Sao Paulo;Jardim Alvorada, Jandira;NA;Brazil;54,720000000;1275;-46,9198183;-23,5198803;NA;NA;NA;NA
Jandira;São Paulo;Sao Paulo;Jardim Alvorada, Jandira;NA;Brazil;17,100000000;2000;-46,9198183;-23,5198803;NA;NA;NA;NA
Jandira;São Paulo;Sao Paulo;Via de Acesso João de Góes, Jardim Alvorada;NA;Brazil;31,931053060;3713;-46,9126668;-23,5196441;NA;NA;NA;NA
